Probando para N = 2^10
create time SS = 78063 ms

create time CP = 1 ms

Results
query = (0.878696,0.949241), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 11	|	cp_search: 2 ss_search: 2
query = (0.372167,0.453136), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 22	|	cp_search: 1 ss_search: 1
query = (0.944942,0.414783), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 18	|	cp_search: 0 ss_search: 0
query = (0.835572,0.811515), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 16	|	cp_search: 6 ss_search: 6
query = (0.444964,0.0516705), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 14	|	cp_search: 3 ss_search: 3
query = (0.446868,0.786332), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 20	|	cp_search: 3 ss_search: 3
query = (0.428134,0.306204), 0.02			|	time ss = 0 ms	|	counter ss = 6	|	time cp = 0 ms		|	counter cp = 19	|	cp_search: 2 ss_search: 2
query = (0.371503,0.170742), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 17	|	cp_search: 4 ss_search: 4
query = (0.330108,0.771293), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 21	|	cp_search: 6 ss_search: 6
query = (0.524421,0.541557), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 22	|	cp_search: 1 ss_search: 1
query = (0.682051,0.177968), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 18	|	cp_search: 2 ss_search: 2
query = (0.782964,0.0176), 0.02				|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 14	|	cp_search: 1 ss_search: 1
query = (0.934813,0.60639), 0.02			|	time ss = 0 ms	|	counter ss = 2	|	time cp = 0 ms		|	counter cp = 18	|	cp_search: 2 ss_search: 2
query = (0.800052,0.0380415), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 14	|	cp_search: 2 ss_search: 2
query = (0.779119,0.634319), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 18	|	cp_search: 0 ss_search: 0
query = (0.79375,0.633094), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 18	|	cp_search: 0 ss_search: 0
query = (0.858178,0.206239), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 17	|	cp_search: 4 ss_search: 4
query = (0.129668,0.249869), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 14	|	cp_search: 1 ss_search: 1
query = (0.142602,0.167628), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 13	|	cp_search: 1 ss_search: 1
query = (0.711312,0.787361), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 20	|	cp_search: 4 ss_search: 4
query = (0.321105,0.852033), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 19	|	cp_search: 2 ss_search: 2
query = (0.964072,0.366932), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 18	|	cp_search: 2 ss_search: 2
query = (0.111082,0.559923), 0.02			|	time ss = 0 ms	|	counter ss = 2	|	time cp = 0 ms  	|	counter cp = 17	|	cp_search: 2 ss_search: 2
query = (0.538008,0.609038), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 22	|	cp_search: 3 ss_search: 3
query = (0.904141,0.26305), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 18	|	cp_search: 3 ss_search: 3
query = (0.179153,0.780814), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 17	|	cp_search: 2 ss_search: 2
query = (0.86437,0.491821), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 18	|	cp_search: 1 ss_search: 1
query = (0.430119,0.93445), 0.02			|	time ss = 0 ms	|	counter ss = 2	|	time cp = 0 ms		|	counter cp = 16	|	cp_search: 2 ss_search: 2

Probando para N = 2^12
create time SS = 125720 ms

create time CP = 9 ms

Results
query = (0.53131,0.307613), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 38	|	cp_search: 7 ss_search: 7
query = (0.638604,0.283886), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 38	|	cp_search: 10 ss_search: 10
query = (0.660602,0.920236), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 26	|	cp_search: 7 ss_search: 7
query = (0.400803,0.933197), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 26	|	cp_search: 5 ss_search: 5
query = (0.874134,0.117666), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 26	|	cp_search: 7 ss_search: 7
query = (0.573615,0.424995), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 39	|	cp_search: 3 ss_search: 3
query = (0.227741,0.654846), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 32	|	cp_search: 4 ss_search: 4
query = (0.499339,0.00872835), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 25	|	cp_search: 3 ss_search: 3
query = (0.247791,0.912461), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 27	|	cp_search: 7 ss_search: 7
query = (0.329116,0.966884), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 24	|	cp_search: 7 ss_search: 7
query = (0.438543,0.112382), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 28	|	cp_search: 5 ss_search: 5
query = (0.518513,0.614806), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 39	|	cp_search: 11 ss_search: 11
query = (0.0259327,0.535385), 0.02			|	time ss = 0 ms	|	counter ss = 2	|	time cp = 0 ms		|	counter cp = 26	|	cp_search: 6 ss_search: 6
query = (0.370363,0.84064), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 30	|	cp_search: 4 ss_search: 4
query = (0.449495,0.311189), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 36	|	cp_search: 2 ss_search: 2
query = (0.241561,0.220052), 0.02			|	time ss = 0 ms	|	counter ss = 6	|	time cp = 0 ms		|	counter cp = 28	|	cp_search: 8 ss_search: 8
query = (0.640465,0.0184118), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 26	|	cp_search: 5 ss_search: 5
query = (0.70451,0.612089), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 39	|	cp_search: 11 ss_search: 11
query = (0.31174,0.294365), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 31	|	cp_search: 5 ss_search: 5
query = (0.414271,0.41289), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 38	|	cp_search: 4 ss_search: 4
query = (0.0904187,0.760703), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 24	|	cp_search: 4 ss_search: 4
query = (0.410688,0.402021), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 38	|	cp_search: 9 ss_search: 9
query = (0.63607,0.662267), 0.02			|	time ss = 0 ms	|	counter ss = 2	|	time cp = 0 ms		|	counter cp = 38	|	cp_search: 6 ss_search: 6
query = (0.120817,0.360725), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 27	|	cp_search: 7 ss_search: 7
query = (0.864158,0.330973), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 34	|	cp_search: 4 ss_search: 4
query = (0.0459926,0.713505), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 24	|	cp_search: 3 ss_search: 3
query = (0.58822,0.803523), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 34	|	cp_search: 4 ss_search: 4
query = (0.011334,0.427183), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 26	|	cp_search: 2 ss_search: 3
query = (0.0152872,0.599728), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 26	|	cp_search: 2 ss_search: 2
query = (0.857645,0.0388049), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 22	|	cp_search: 3 ss_search: 3
query = (0.284023,0.287125), 0.02			|	time ss = 0 ms	|	counter ss = 6	|	time cp = 0 ms		|	counter cp = 30	|	cp_search: 3 ss_search: 3
query = (0.843072,0.703628), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 34	|	cp_search: 6 ss_search: 6
query = (0.23686,0.942775), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 26	|	cp_search: 4 ss_search: 4
query = (0.699316,0.158084), 0.02			|	time ss = 0 ms	|	counter ss = 6	|	time cp = 0 ms		|	counter cp = 31	|	cp_search: 6 ss_search: 6
query = (0.776318,0.506413), 0.02			|	time ss = 0 ms	|	counter ss = 6	|	time cp = 0 ms		|	counter cp = 37	|	cp_search: 4 ss_search: 4
query = (0.415777,0.235708), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 30	|	cp_search: 9 ss_search: 9
query = (0.492984,0.435176), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 38	|	cp_search: 4 ss_search: 4
query = (0.259926,0.191709), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 26	|	cp_search: 3 ss_search: 3
query = (0.301646,0.476722), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 33	|	cp_search: 4 ss_search: 4
query = (0.414879,0.826022), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 31	|	cp_search: 4 ss_search: 4
query = (0.404519,0.242331), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 29	|	cp_search: 10 ss_search: 10
query = (0.709138,0.429936), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 39	|	cp_search: 7 ss_search: 7
query = (0.303685,0.245633), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 29	|	cp_search: 5 ss_search: 5
query = (0.496617,0.811805), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 32	|	cp_search: 4 ss_search: 4
query = (0.6249,0.617875), 0.02				|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 39	|	cp_search: 3 ss_search: 3
query = (0.814609,0.0754505), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 27	|	cp_search: 5 ss_search: 5
query = (0.501881,0.572727), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 39	|	cp_search: 9 ss_search: 9
query = (0.50745,0.3679), 0.02				|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 38	|	cp_search: 3 ss_search: 3
query = (0.630929,0.324261), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 38	|	cp_search: 11 ss_search: 11
query = (0.313143,0.953707), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 24	|	cp_search: 11 ss_search: 11
query = (0.747305,0.460816), 0.02			|	time ss = 0 ms	|	counter ss = 6	|	time cp = 0 ms		|	counter cp = 38	|	cp_search: 10 ss_search: 10
query = (0.698464,0.136571), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 30	|	cp_search: 2 ss_search: 2
query = (0.759897,0.0755542), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 28	|	cp_search: 6 ss_search: 6
query = (0.397662,0.108687), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 28	|	cp_search: 4 ss_search: 4
query = (0.894776,0.795917), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 25	|	cp_search: 4 ss_search: 4
query = (0.181394,0.977672), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 23	|	cp_search: 3 ss_search: 3
query = (0.328465,0.271363), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 30	|	cp_search: 9 ss_search: 9
query = (0.696648,0.939873), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 24	|	cp_search: 7 ss_search: 7
query = (0.168803,0.412961), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 27	|	cp_search: 4 ss_search: 4
query = (0.839445,0.752293), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 32	|	cp_search: 3 ss_search: 3
query = (0.409961,0.783531), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 36	|	cp_search: 4 ss_search: 4
query = (0.842165,0.79204), 0.02			|	time ss = 0 ms	|	counter ss = 2	|	time cp = 0 ms		|	counter cp = 26	|	cp_search: 7 ss_search: 7
query = (0.20479,0.544989), 0.02			|	time ss = 0 ms	|	counter ss = 2	|	time cp = 0 ms		|	counter cp = 31	|	cp_search: 1 ss_search: 1
query = (0.497844,0.327523), 0.02			|	time ss = 0 ms	|	counter ss = 6	|	time cp = 0 ms		|	counter cp = 38	|	cp_search: 3 ss_search: 3
query = (0.0122812,0.750345), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 24	|	cp_search: 2 ss_search: 2
query = (0.168217,0.120089), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 23	|	cp_search: 6 ss_search: 6
query = (0.47201,0.533993), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 37	|	cp_search: 7 ss_search: 7
query = (0.987009,0.467668), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 32	|	cp_search: 5 ss_search: 5
query = (0.423883,0.995263), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 23	|	cp_search: 5 ss_search: 5
query = (0.860195,0.767636), 0.02			|	time ss = 0 ms	|	counter ss = 2	|	time cp = 0 ms		|	counter cp = 30	|	cp_search: 8 ss_search: 8
query = (0.760263,0.337095), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 37	|	cp_search: 5 ss_search: 5
query = (0.283641,0.97295), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 24	|	cp_search: 2 ss_search: 2
query = (0.495157,0.673334), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 38	|	cp_search: 8 ss_search: 8
query = (0.417274,0.686743), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 39	|	cp_search: 7 ss_search: 7
query = (0.531132,0.564982), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 39	|	cp_search: 7 ss_search: 7
query = (0.544134,0.951172), 0.02			|	time ss = 0 ms	|	counter ss = 2	|	time cp = 0 ms		|	counter cp = 25	|	cp_search: 7 ss_search: 7
query = (0.100663,0.928878), 0.02			|	time ss = 0 ms	|	counter ss = 2	|	time cp = 0 ms		|	counter cp = 22	|	cp_search: 5 ss_search: 5
query = (0.83118,0.617235), 0.02			|	time ss = 0 ms	|	counter ss = 6	|	time cp = 0 ms		|	counter cp = 37	|	cp_search: 5 ss_search: 5
query = (0.559871,0.135959), 0.02			|	time ss = 0 ms	|	counter ss = 6	|	time cp = 0 ms		|	counter cp = 29	|	cp_search: 5 ss_search: 5
query = (0.0669769,0.448237), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 27	|	cp_search: 5 ss_search: 5
query = (0.978833,0.491348), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 32	|	cp_search: 6 ss_search: 6
query = (0.490947,0.411345), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 38	|	cp_search: 5 ss_search: 5
query = (0.253557,0.683165), 0.02			|	time ss = 0 ms	|	counter ss = 2	|	time cp = 0 ms		|	counter cp = 33	|	cp_search: 6 ss_search: 6
query = (0.877173,0.195839), 0.02			|	time ss = 0 ms	|	counter ss = 6	|	time cp = 0 ms		|	counter cp = 31	|	cp_search: 5 ss_search: 5
query = (0.614848,0.0137854), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 25	|	cp_search: 7 ss_search: 7
query = (0.445021,0.793063), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 35	|	cp_search: 6 ss_search: 6
query = (0.724768,0.731589), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 36	|	cp_search: 7 ss_search: 7
query = (0.244774,0.458529), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 32	|	cp_search: 1 ss_search: 1
query = (0.936306,0.783929), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 23	|	cp_search: 7 ss_search: 7
query = (0.507653,0.010567), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 25	|	cp_search: 3 ss_search: 3
query = (0.248931,0.386494), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 30	|	cp_search: 3 ss_search: 3
query = (0.492255,0.346411), 0.02			|	time ss = 0 ms	|	counter ss = 6	|	time cp = 0 ms		|	counter cp = 38	|	cp_search: 2 ss_search: 2
query = (0.509011,0.981037), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 24	|	cp_search: 4 ss_search: 4
query = (0.837183,0.0931305), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 26	|	cp_search: 5 ss_search: 5
query = (0.792589,0.208663), 0.02			|	time ss = 0 ms	|	counter ss = 6	|	time cp = 0 ms		|	counter cp = 32	|	cp_search: 4 ss_search: 4
query = (0.651567,0.43044), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 38	|	cp_search: 3 ss_search: 3
query = (0.272292,0.455536), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 32	|	cp_search: 3 ss_search: 3
query = (0.780212,0.435582), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 38	|	cp_search: 12 ss_search: 12
query = (0.101573,0.712995), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 25	|	cp_search: 2 ss_search: 2
query = (0.0900085,0.513571), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 29	|	cp_search: 7 ss_search: 7

Probando para N = 2^13
create time SS = 481453 ms

create time CP = 29 ms

Results
query = (0.33703,0.414225), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 74	|	cp_search: 16 ss_search: 16
query = (0.659321,0.145983), 0.02			|	time ss = 0 ms	|	counter ss = 6	|	time cp = 0 ms		|	counter cp = 57	|	cp_search: 10 ss_search: 10
query = (0.701566,0.498652), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 76	|	cp_search: 6 ss_search: 6
query = (0.833483,0.838028), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 52	|	cp_search: 5 ss_search: 5
query = (0.83814,0.286603), 0.02			|	time ss = 0 ms	|	counter ss = 8	|	time cp = 0 ms		|	counter cp = 58	|	cp_search: 9 ss_search: 9
query = (0.741445,0.212442), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 59	|	cp_search: 5 ss_search: 5
query = (0.834984,0.755094), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 57	|	cp_search: 12 ss_search: 12
query = (0.32629,0.866755), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 58	|	cp_search: 9 ss_search: 9
query = (0.0164148,0.627475), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 44	|	cp_search: 9 ss_search: 9
query = (0.366818,0.343435), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 75	|	cp_search: 15 ss_search: 15
query = (0.445729,0.173266), 0.02			|	time ss = 0 ms	|	counter ss = 6	|	time cp = 0 ms		|	counter cp = 59	|	cp_search: 14 ss_search: 14
query = (0.024533,0.870164), 0.02			|	time ss = 0 ms	|	counter ss = 2	|	time cp = 0 ms		|	counter cp = 37	|	cp_search: 9 ss_search: 9
query = (0.109671,0.475246), 0.02			|	time ss = 0 ms	|	counter ss = 6	|	time cp = 0 ms		|	counter cp = 53	|	cp_search: 9 ss_search: 9
query = (0.285475,0.284731), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 62	|	cp_search: 10 ss_search: 10
query = (0.320343,0.436564), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 73	|	cp_search: 17 ss_search: 17
query = (0.0980899,0.368011), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 52	|	cp_search: 10 ss_search: 10
query = (0.507623,0.649396), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 73	|	cp_search: 8 ss_search: 8
query = (0.904187,0.317235), 0.02			|	time ss = 0 ms	|	counter ss = 6	|	time cp = 0 ms		|	counter cp = 52	|	cp_search: 16 ss_search: 16
query = (0.305647,0.736534), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 61	|	cp_search: 16 ss_search: 16
query = (0.978936,0.326908), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 46	|	cp_search: 9 ss_search: 9
query = (0.08478,0.558996), 0.02			|	time ss = 0 ms	|	counter ss = 6	|	time cp = 0 ms		|	counter cp = 49	|	cp_search: 8 ss_search: 8
query = (0.794594,0.797361), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 58	|	cp_search: 5 ss_search: 5
query = (0.0703191,0.999831), 0.02			|	time ss = 0 ms	|	counter ss = 2	|	time cp = 0 ms		|	counter cp = 29	|	cp_search: 5 ss_search: 5
query = (0.960698,0.925259), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 38	|	cp_search: 12 ss_search: 12
query = (0.591914,5.2255e-05), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 41	|	cp_search: 12 ss_search: 12
query = (0.972231,0.246078), 0.02			|	time ss = 0 ms	|	counter ss = 3	|	time cp = 0 ms		|	counter cp = 45	|	cp_search: 11 ss_search: 11
query = (0.134224,0.439334), 0.02			|	time ss = 0 ms	|	counter ss = 6	|	time cp = 0 ms		|	counter cp = 55	|	cp_search: 8 ss_search: 8
query = (0.738685,0.376216), 0.02			|	time ss = 0 ms	|	counter ss = 7	|	time cp = 0 ms		|	counter cp = 70	|	cp_search: 10 ss_search: 10
query = (0.817482,0.755277), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 59	|	cp_search: 13 ss_search: 13
query = (0.654641,0.353297), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 71	|	cp_search: 9 ss_search: 9
query = (0.967912,0.273925), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 45	|	cp_search: 6 ss_search: 6
query = (0.625258,0.52098), 0.02			|	time ss = 0 ms	|	counter ss = 8	|	time cp = 0 ms		|	counter cp = 77	|	cp_search: 8 ss_search: 8
query = (0.219972,0.0283755), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 41	|	cp_search: 4 ss_search: 4
query = (0.332702,0.678115), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 65	|	cp_search: 12 ss_search: 12
query = (0.774542,0.532433), 0.02			|	time ss = 0 ms	|	counter ss = 7	|	time cp = 0 ms		|	counter cp = 69	|	cp_search: 9 ss_search: 9
query = (0.975097,0.0155414), 0.02			|	time ss = 0 ms	|	counter ss = 2	|	time cp = 0 ms		|	counter cp = 29	|	cp_search: 7 ss_search: 7
query = (0.428359,0.683542), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 69	|	cp_search: 17 ss_search: 17
query = (0.350885,0.259702), 0.02			|	time ss = 0 ms	|	counter ss = 6	|	time cp = 0 ms		|	counter cp = 61	|	cp_search: 8 ss_search: 8
query = (0.0106192,0.2056), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 41	|	cp_search: 8 ss_search: 8
query = (0.0555963,0.602262), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 49	|	cp_search: 11 ss_search: 11
query = (0.993003,0.488385), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 47	|	cp_search: 7 ss_search: 7
query = (0.170338,0.25625), 0.02			|	time ss = 0 ms	|	counter ss = 6	|	time cp = 0 ms		|	counter cp = 52	|	cp_search: 15 ss_search: 15
query = (0.466533,0.138064), 0.02			|	time ss = 0 ms	|	counter ss = 4	|	time cp = 0 ms		|	counter cp = 57	|	cp_search: 15 ss_search: 15
query = (0.0537705,0.485264), 0.02			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 50	|	cp_search: 15 ss_search: 15
query = (0.145542,0.223322), 0.02			|	time ss = 0 ms	|	counter ss = 8	|	time cp = 0 ms		|	counter cp = 48	|	cp_search: 11 ss_search: 11
