Probando para N = 2^10
create time CP = 4 ms

create time SS = 46383 ms

Results
query = (0.957781,0.934167), 0.2			|	time ss = 0 ms	|	counter ss = 6	|	time cp = 0 ms		|	counter cp = 32
query = (0.239611,0.785039), 0.2			|	time ss = 0 ms	|	counter ss = 12	|	time cp = 0 ms		|	counter cp = 38
query = (0.335066,0.923941), 0.2			|	time ss = 0 ms	|	counter ss = 11	|	time cp = 0 ms		|	counter cp = 38
query = (0.391414,0.743314), 0.2			|	time ss = 0 ms	|	counter ss = 15	|	time cp = 0 ms		|	counter cp = 42
query = (0.541514,0.843552), 0.2			|	time ss = 0 ms	|	counter ss = 12	|	time cp = 0 ms		|	counter cp = 40
query = (0.566492,0.868886), 0.2			|	time ss = 0 ms	|	counter ss = 12	|	time cp = 0 ms		|	counter cp = 40
query = (0.487613,0.713953), 0.2			|	time ss = 0 ms	|	counter ss = 17	|	time cp = 0 ms		|	counter cp = 45
query = (0.397905,0.796416), 0.2			|	time ss = 0 ms	|	counter ss = 12	|	time cp = 0 ms		|	counter cp = 40
query = (0.566278,0.216436), 0.2			|	time ss = 0 ms	|	counter ss = 17	|	time cp = 0 ms		|	counter cp = 43
query = (0.604284,0.887324), 0.2			|	time ss = 0 ms	|	counter ss = 13	|	time cp = 0 ms		|	counter cp = 39
query = (0.874725,0.33703), 0.2				|	time ss = 0 ms	|	counter ss = 12	|	time cp = 0 ms		|	counter cp = 41
query = (0.845482,0.0010648), 0.2			|	time ss = 0 ms	|	counter ss = 8	|	time cp = 0 ms		|	counter cp = 32
query = (0.161958,0.501681), 0.2			|	time ss = 0 ms	|	counter ss = 18	|	time cp = 0 ms		|	counter cp = 40
query = (0.325328,0.105635), 0.2			|	time ss = 0 ms	|	counter ss = 12	|	time cp = 0 ms		|	counter cp = 36
query = (0.896699,0.164557), 0.2			|	time ss = 0 ms	|	counter ss = 10	|	time cp = 0 ms		|	counter cp = 35
query = (0.032665,0.49347), 0.2				|	time ss = 0 ms	|	counter ss = 10	|	time cp = 0 ms		|	counter cp = 35
query = (0.501797,0.35143), 0.2				|	time ss = 0 ms	|	counter ss = 17	|	time cp = 0 ms		|	counter cp = 43
query = (0.771328,0.0208687), 0.2			|	time ss = 0 ms	|	counter ss = 10	|	time cp = 0 ms		|	counter cp = 33
query = (0.396328,0.4526), 0.2				|	time ss = 0 ms	|	counter ss = 19	|	time cp = 0 ms		|	counter cp = 42
query = (0.869975,0.524938), 0.2			|	time ss = 0 ms	|	counter ss = 11	|	time cp = 0 ms		|	counter cp = 39
query = (0.30965,0.363823), 0.2				|	time ss = 0 ms	|	counter ss = 18	|	time cp = 0 ms		|	counter cp = 42
query = (0.892557,0.148183), 0.2			|	time ss = 0 ms	|	counter ss = 10	|	time cp = 0 ms		|	counter cp = 35
query = (0.782994,0.534419), 0.2			|	time ss = 0 ms	|	counter ss = 13	|	time cp = 0 ms		|	counter cp = 40
query = (0.259398,0.808496), 0.2			|	time ss = 0 ms	|	counter ss = 11	|	time cp = 0 ms		|	counter cp = 38
query = (0.99267,0.611467), 0.2				|	time ss = 0 ms	|	counter ss = 9	|	time cp = 0 ms		|	counter cp = 37
query = (0.879554,0.104876), 0.2			|	time ss = 0 ms	|	counter ss = 10	|	time cp = 0 ms		|	counter cp = 35
query = (0.374961,0.929637), 0.2			|	time ss = 0 ms	|	counter ss = 10	|	time cp = 0 ms		|	counter cp = 37
query = (0.527941,0.153836), 0.2			|	time ss = 0 ms	|	counter ss = 15	|	time cp = 0 ms		|	counter cp = 41
query = (0.806267,0.1374), 0.2				|	time ss = 0 ms	|	counter ss = 12	|	time cp = 0 ms		|	counter cp = 37
query = (0.240953,0.577493), 0.2			|	time ss = 0 ms	|	counter ss = 15	|	time cp = 0 ms		|	counter cp = 41
query = (0.881738,0.913848), 0.2			|	time ss = 0 ms	|	counter ss = 9	|	time cp = 0 ms		|	counter cp = 34
query = (0.284361,0.324827), 0.2			|	time ss = 0 ms	|	counter ss = 16	|	time cp = 0 ms		|	counter cp = 41
query = (0.330168,0.809384), 0.2			|	time ss = 0 ms	|	counter ss = 12	|	time cp = 0 ms		|	counter cp = 38
query = (0.387635,0.456144), 0.2			|	time ss = 0 ms	|	counter ss = 20	|	time cp = 0 ms		|	counter cp = 42
query = (0.0565105,0.82666), 0.2			|	time ss = 0 ms	|	counter ss = 7	|	time cp = 0 ms		|	counter cp = 37
query = (0.977816,0.616106), 0.2			|	time ss = 0 ms	|	counter ss = 9	|	time cp = 0 ms		|	counter cp = 37
query = (0.986611,0.853317), 0.2			|	time ss = 0 ms	|	counter ss = 7	|	time cp = 0 ms		|	counter cp = 32
query = (0.41529,0.743693), 0.2				|	time ss = 0 ms	|	counter ss = 14	|	time cp = 1 ms		|	counter cp = 43
query = (0.157993,0.546391), 0.2			|	time ss = 0 ms	|	counter ss = 14	|	time cp = 0 ms		|	counter cp = 38
query = (0.442097,0.258257), 0.2			|	time ss = 0 ms	|	counter ss = 18	|	time cp = 0 ms		|	counter cp = 42
query = (0.446262,0.789099), 0.2			|	time ss = 0 ms	|	counter ss = 12	|	time cp = 0 ms		|	counter cp = 42
query = (0.568753,0.219135), 0.2			|	time ss = 0 ms	|	counter ss = 18	|	time cp = 0 ms		|	counter cp = 43
query = (0.430752,0.519694), 0.2			|	time ss = 0 ms	|	counter ss = 16	|	time cp = 1 ms		|	counter cp = 44
query = (0.699132,0.493146), 0.2			|	time ss = 0 ms	|	counter ss = 18	|	time cp = 0 ms		|	counter cp = 41
query = (0.7662,0.268511), 0.2				|	time ss = 0 ms	|	counter ss = 14	|	time cp = 0 ms		|	counter cp = 42
query = (0.564118,0.951038), 0.2			|	time ss = 0 ms	|	counter ss = 8	|	time cp = 0 ms		|	counter cp = 37
query = (0.197518,0.67144), 0.2				|	time ss = 0 ms	|	counter ss = 16	|	time cp = 0 ms		|	counter cp = 38
query = (0.460486,0.943843), 0.2			|	time ss = 0 ms	|	counter ss = 11	|	time cp = 0 ms		|	counter cp = 37
query = (0.156019,0.376818), 0.2			|	time ss = 0 ms	|	counter ss = 14	|	time cp = 0 ms		|	counter cp = 40
query = (0.757852,0.316583), 0.2			|	time ss = 0 ms	|	counter ss = 16	|	time cp = 0 ms		|	counter cp = 42
query = (0.814264,0.690966), 0.2			|	time ss = 0 ms	|	counter ss = 15	|	time cp = 0 ms		|	counter cp = 39
query = (0.658341,0.713047), 0.2			|	time ss = 0 ms	|	counter ss = 15	|	time cp = 0 ms		|	counter cp = 43
query = (0.345264,0.0329713), 0.2			|	time ss = 0 ms	|	counter ss = 9	|	time cp = 0 ms		|	counter cp = 35
query = (0.931264,0.819599), 0.2			|	time ss = 0 ms	|	counter ss = 9	|	time cp = 0 ms		|	counter cp = 33
query = (0.141573,0.000483613), 0.2			|	time ss = 0 ms	|	counter ss = 8	|	time cp = 0 ms		|	counter cp = 32
query = (0.565908,0.707418), 0.2			|	time ss = 0 ms	|	counter ss = 16	|	time cp = 0 ms		|	counter cp = 44
query = (0.833284,0.912091), 0.2			|	time ss = 0 ms	|	counter ss = 9	|	time cp = 0 ms		|	counter cp = 36
query = (0.765873,0.61673), 0.2				|	time ss = 0 ms	|	counter ss = 14	|	time cp = 0 ms		|	counter cp = 40
query = (0.800658,0.519162), 0.2			|	time ss = 0 ms	|	counter ss = 14	|	time cp = 0 ms		|	counter cp = 40
query = (0.170194,0.536572), 0.2			|	time ss = 0 ms	|	counter ss = 16	|	time cp = 0 ms		|	counter cp = 40
query = (0.636831,0.660239), 0.2			|	time ss = 0 ms	|	counter ss = 20	|	time cp = 0 ms		|	counter cp = 44
query = (0.744625,0.922979), 0.2			|	time ss = 0 ms	|	counter ss = 11	|	time cp = 0 ms		|	counter cp = 36
query = (0.817302,0.0968902), 0.2			|	time ss = 0 ms	|	counter ss = 11	|	time cp = 0 ms		|	counter cp = 35
query = (0.304724,0.0918178), 0.2			|	time ss = 0 ms	|	counter ss = 12	|	time cp = 0 ms		|	counter cp = 35
query = (0.102303,0.573495), 0.2			|	time ss = 0 ms	|	counter ss = 13	|	time cp = 0 ms		|	counter cp = 36
query = (0.761066,0.11488), 0.2				|	time ss = 0 ms	|	counter ss = 12	|	time cp = 0 ms		|	counter cp = 39
query = (0.981479,0.88374), 0.2				|	time ss = 0 ms	|	counter ss = 7	|	time cp = 0 ms		|	counter cp = 32
query = (0.128774,0.0319939), 0.2			|	time ss = 0 ms	|	counter ss = 10	|	time cp = 0 ms		|	counter cp = 32
query = (0.163232,0.912476), 0.2			|	time ss = 0 ms	|	counter ss = 9	|	time cp = 0 ms		|	counter cp = 37
query = (0.170636,0.95026), 0.2				|	time ss = 0 ms	|	counter ss = 8	|	time cp = 0 ms		|	counter cp = 36
query = (0.168013,0.99572), 0.2				|	time ss = 0 ms	|	counter ss = 6	|	time cp = 0 ms		|	counter cp = 35
query = (0.0267171,0.993936), 0.2			|	time ss = 0 ms	|	counter ss = 5	|	time cp = 0 ms		|	counter cp = 32
query = (0.234819,0.172846), 0.2			|	time ss = 0 ms	|	counter ss = 14	|	time cp = 0 ms		|	counter cp = 36
query = (0.752945,0.941181), 0.2			|	time ss = 0 ms	|	counter ss = 10	|	time cp = 0 ms		|	counter cp = 36
query = (0.0308158,0.592861), 0.2			|	time ss = 0 ms	|	counter ss = 10	|	time cp = 0 ms		|	counter cp = 35
query = (0.13617,0.823958), 0.2				|	time ss = 0 ms	|	counter ss = 10	|	time cp = 0 ms		|	counter cp = 37
query = (0.817997,0.181833), 0.2			|	time ss = 0 ms	|	counter ss = 12	|	time cp = 0 ms		|	counter cp = 40
query = (0.0514404,0.140615), 0.2			|	time ss = 0 ms	|	counter ss = 9	|	time cp = 0 ms		|	counter cp = 33
query = (0.177516,0.32126), 0.2				|	time ss = 0 ms	|	counter ss = 15	|	time cp = 0 ms		|	counter cp = 38
query = (0.040143,0.89463), 0.2				|	time ss = 0 ms	|	counter ss = 7	|	time cp = 0 ms		|	counter cp = 36
query = (0.753514,0.693577), 0.2			|	time ss = 0 ms	|	counter ss = 16	|	time cp = 0 ms		|	counter cp = 41
query = (0.591113,0.62622), 0.2				|	time ss = 0 ms	|	counter ss = 20	|	time cp = 1 ms		|	counter cp = 44

Probando para N = 2^13
